image_path,crop_path,person_id,occlusion,lighting,source_stem,md5,group_id,split,det_ok,det_score,bbox_area_frac,det_stage
/home/tahmid/processed_data/p06/p06_none_regular_012.jpg,/home/tahmid/crops/p06/p06_none_regular_012.jpg,p06,none,regular,PXL_20260903_171344348.jpg,8bf0457bbe46830b624d8ecca55e74e4,g692,test,True,0.8302142024040222,0.14670916,primary
/home/tahmid/processed_data/p06/p06_none_regular_013.jpg,/home/tahmid/crops/p06/p06_none_regular_013.jpg,p06,none,regular,PXL_20260903_171346842.jpg,6d7e074e6299e2a7b92229c48d8c740c,g693,train,True,0.8128780126571655,0.11867532,primary
/home/tahmid/processed_data/p06/p06_none_regular_014.jpg,/home/tahmid/crops/p06/p06_none_regular_014.jpg,p06,none,regular,PXL_20260903_171347464.jpg,72f20a8d8612493f9395b9721b636d10,g693,train,True,0.8053519129753113,0.11839332,primary
/home/tahmid/processed_data/p06/p06_none_regular_015.jpg,/home/tahmid/crops/p06/p06_none_regular_015.jpg,p06,none,regular,PXL_20260903_171348096.jpg,dd8ac44168702a22a1d7883c1223a417,g693,train,True,0.8143359422683716,0.11968099,primary
/home/tahmid/processed_data/p06/p06_scarf_low_001.jpg,/home/tahmid/crops/p06/p06_scarf_low_001.jpg,p06,scarf,low,PXL_20260903_171935001.jpg,a3c363e8d69aeb208691e10bc85eddca,g694,val,True,0.8072388172149658,0.14059341,primary
/home/tahmid/processed_data/p06/p06_scarf_low_002.jpg,/home/tahmid/crops/p06/p06_scarf_low_002.jpg,p06,scarf,low,PXL_20260903_171935402.jpg,46d05af2e7e13f0555fec6988738042a,g694,val,True,0.823009729385376,0.14106432,primary
/home/tahmid/processed_data/p06/p06_scarf_low_003.jpg,/home/tahmid/crops/p06/p06_scarf_low_003.jpg,p06,scarf,low,PXL_20260903_171937256.jpg,cdc1f813fd3b7f05ec83153862008311,g695,train,True,0.647207498550415,0.13217165,primary
/home/tahmid/processed_data/p06/p06_scarf_low_004.jpg,/home/tahmid/crops/p06/p06_scarf_low_004.jpg,p06,scarf,low,PXL_20260903_171937710.jpg,d97b1ea1ce8fb4f9654bf9b37da202a4,g695,train,True,0.6752089262008667,0.12412186,primary
/home/tahmid/processed_data/p06/p06_scarf_low_005.jpg,/home/tahmid/crops/p06/p06_scarf_low_005.jpg,p06,scarf,low,PXL_20260903_171940787.jpg,2ef0743b03e7f6e905d7ddb92cabd87f,g695,train,True,0.6308832764625549,0.11729759,primary
/home/tahmid/processed_data/p06/p06_scarf_low_006.jpg,/home/tahmid/crops/p06/p06_scarf_low_006.jpg,p06,scarf,low,PXL_20260903_171941131.jpg,043c31cad4b0fb464b085d4d29e7051a,g695,train,True,0.6714890003204346,0.11470667,primary
/home/tahmid/processed_data/p06/p06_scarf_low_007.jpg,/home/tahmid/crops/p06/p06_scarf_low_007.jpg,p06,scarf,low,PXL_20260903_171943285.jpg,9d7dfec523c7ec19d8c8840450e1fe10,g695,train,True,0.6239603161811829,0.11276644,primary
/home/tahmid/processed_data/p06/p06_scarf_low_008.jpg,/home/tahmid/crops/p06/p06_scarf_low_008.jpg,p06,scarf,low,PXL_20260903_171943739.jpg,10bbd922899d0718d231285e217cab29,g695,train,True,0.6466132402420044,0.111099206,primary
/home/tahmid/processed_data/p06/p06_scarf_low_009.jpg,/home/tahmid/crops/p06/p06_scarf_low_009.jpg,p06,scarf,low,PXL_20260903_171946032.jpg,0ed96160c6ef5f58785373dfd19b722e,g696,test,True,0.6746875047683716,0.090390354,primary
/home/tahmid/processed_data/p06/p06_scarf_low_010.jpg,/home/tahmid/crops/p06/p06_scarf_low_010.jpg,p06,scarf,low,PXL_20260903_171946544.jpg,0096fa13b0cc11eabb4e66cb266d2be5,g696,test,True,0.6673281192779541,0.093418494,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_001.jpg,/home/tahmid/crops/p06/p06_scarf_regular_001.jpg,p06,scarf,regular,PXL_20260903_171918073.jpg,fdf0fc229faaf9d2dcdcc4e695d80840,g697,train,True,0.7970498204231262,0.12572351,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_002.jpg,/home/tahmid/crops/p06/p06_scarf_regular_002.jpg,p06,scarf,regular,PXL_20260903_171918539.jpg,2f5545b61462af190f9066dd38c5133f,g697,train,True,0.8071863651275635,0.12823558,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_003.jpg,/home/tahmid/crops/p06/p06_scarf_regular_003.jpg,p06,scarf,regular,PXL_20260903_171920452.jpg,c1b67e52dc4355cfa76b6197a56199b1,g697,train,True,0.7033373117446899,0.12738854,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_004.jpg,/home/tahmid/crops/p06/p06_scarf_regular_004.jpg,p06,scarf,regular,PXL_20260903_171920933.jpg,36f1cba42aaa6b3374fc6b91701f1483,g697,train,True,0.7365925312042236,0.12499791,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_005.jpg,/home/tahmid/crops/p06/p06_scarf_regular_005.jpg,p06,scarf,regular,PXL_20260903_171923363.jpg,52f5e4ffa7e580b380eff4516e8274ca,g697,train,True,0.6981322169303894,0.10877502,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_006.jpg,/home/tahmid/crops/p06/p06_scarf_regular_006.jpg,p06,scarf,regular,PXL_20260903_171923873.jpg,5bb65defbefe5ea16ffafb4af7a8f04f,g697,train,True,0.6705262660980225,0.10582333,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_007.jpg,/home/tahmid/crops/p06/p06_scarf_regular_007.jpg,p06,scarf,regular,PXL_20260903_171925941.jpg,c20bd2dd14322fcf2445d9cf739287ef,g697,train,True,0.6503849625587463,0.10601819,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_008.jpg,/home/tahmid/crops/p06/p06_scarf_regular_008.jpg,p06,scarf,regular,PXL_20260903_171926427.jpg,6d2c0630c6025474698b3578870435d6,g697,train,True,0.6415968537330627,0.09773563,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_009.jpg,/home/tahmid/crops/p06/p06_scarf_regular_009.jpg,p06,scarf,regular,PXL_20260903_171928646.jpg,f262a5df8c8d7940668dd589ed058a85,g694,val,True,0.7118545174598694,0.11615406,primary
/home/tahmid/processed_data/p06/p06_scarf_regular_010.jpg,/home/tahmid/crops/p06/p06_scarf_regular_010.jpg,p06,scarf,regular,PXL_20260903_171929138.jpg,bbdb96977e7b64372f958db772920c6a,g694,val,True,0.675460159778595,0.11317805,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_001.jpg,/home/tahmid/crops/p06/p06_sunglass_low_001.jpg,p06,sunglass,low,PXL_20260903_171735015.jpg,41e4828daf9b3921b75acb56eee9b055,g698,train,True,0.804632306098938,0.13287611,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_002.jpg,/home/tahmid/crops/p06/p06_sunglass_low_002.jpg,p06,sunglass,low,PXL_20260903_171735533.jpg,f8dafb6406b8ea689ce4711a6ae19b52,g698,train,True,0.8146580457687378,0.13111186,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_003.jpg,/home/tahmid/crops/p06/p06_sunglass_low_003.jpg,p06,sunglass,low,PXL_20260903_171736069.jpg,cef04e7c1b149783899e72be6d9f3f3b,g698,train,True,0.80730140209198,0.12845477,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_004.jpg,/home/tahmid/crops/p06/p06_sunglass_low_004.jpg,p06,sunglass,low,PXL_20260903_171738024.jpg,96eb2fc0d7408f86e045e68ae56420b7,g698,train,True,0.6769343614578247,0.10574695,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_005.jpg,/home/tahmid/crops/p06/p06_sunglass_low_005.jpg,p06,sunglass,low,PXL_20260903_171738530.jpg,bbf0e591a2c4027cea31e74a77eebf5b,g698,train,True,0.6679985523223877,0.10700803,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_006.jpg,/home/tahmid/crops/p06/p06_sunglass_low_006.jpg,p06,sunglass,low,PXL_20260903_171739071.jpg,1b893ac9d30c78b8e9787c4c40cc77a8,g698,train,True,0.6738414764404297,0.10665784,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_007.jpg,/home/tahmid/crops/p06/p06_sunglass_low_007.jpg,p06,sunglass,low,PXL_20260903_171741393.jpg,8c182e79230d4afa06fb91e74c2c930e,g698,train,True,0.7628627419471741,0.11724164,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_008.jpg,/home/tahmid/crops/p06/p06_sunglass_low_008.jpg,p06,sunglass,low,PXL_20260903_171741891.jpg,bf724c91c30c9b1fdac3b29e6175b6b3,g698,train,True,0.7206000089645386,0.11215263,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_009.jpg,/home/tahmid/crops/p06/p06_sunglass_low_009.jpg,p06,sunglass,low,PXL_20260903_171742393.jpg,b3403007c2dc1dd991b8c04198d7e4af,g698,train,True,0.6946507692337036,0.10329039,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_010.jpg,/home/tahmid/crops/p06/p06_sunglass_low_010.jpg,p06,sunglass,low,PXL_20260903_171744381.jpg,ed76ba958cceab2146ac526e46ad43e5,g699,test,True,0.6387677788734436,0.09327447,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_011.jpg,/home/tahmid/crops/p06/p06_sunglass_low_011.jpg,p06,sunglass,low,PXL_20260903_171744924.jpg,22473a8bf741ac0da08598f07b2d0743,g699,test,True,0.7023160457611084,0.088328674,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_012.jpg,/home/tahmid/crops/p06/p06_sunglass_low_012.jpg,p06,sunglass,low,PXL_20260903_171745914.jpg,1e146efe2ae98631219f4156c88621af,g699,test,True,0.697746217250824,0.08417678,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_013.jpg,/home/tahmid/crops/p06/p06_sunglass_low_013.jpg,p06,sunglass,low,PXL_20260903_171748246.jpg,a92b00c10ac2acd8c1158ad91690a2ce,g699,test,True,0.7439268231391907,0.10726875,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_014.jpg,/home/tahmid/crops/p06/p06_sunglass_low_014.jpg,p06,sunglass,low,PXL_20260903_171748931.jpg,89efa45606fc63879ca2389da8b94e44,g699,test,True,0.7471576929092407,0.11032996,primary
/home/tahmid/processed_data/p06/p06_sunglass_low_015.jpg,/home/tahmid/crops/p06/p06_sunglass_low_015.jpg,p06,sunglass,low,PXL_20260903_171749564.jpg,51c715c65d17ca0b42c0c78fd96e6ce5,g699,test,True,0.7482913136482239,0.112137765,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_001.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_001.jpg,p06,sunglass,regular,PXL_20260903_171715590.jpg,9a314306e294b8385f3998952096d975,g700,train,True,0.865249514579773,0.1477973,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_002.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_002.jpg,p06,sunglass,regular,PXL_20260903_171716266.jpg,50050e73e660c679e9222a75849b014e,g700,train,True,0.8763433694839478,0.14410177,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_003.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_003.jpg,p06,sunglass,regular,PXL_20260903_171716865.jpg,6e4f496f918e17c0494fdeb664b2c1d4,g700,train,True,0.8390988111495972,0.14787173,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_004.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_004.jpg,p06,sunglass,regular,PXL_20260903_171718817.jpg,3f5079cf63e576499415b1d047724c4e,g700,train,True,0.7949395179748535,0.11987883,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_005.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_005.jpg,p06,sunglass,regular,PXL_20260903_171719344.jpg,728bbdd2e1731f336c7a37d2ebdc9289,g700,train,True,0.8255120515823364,0.12515874,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_006.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_006.jpg,p06,sunglass,regular,PXL_20260903_171719865.jpg,d831c4ecd19c8e1b830ea18d3cc6f465,g700,train,True,0.8186691403388977,0.12676522,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_007.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_007.jpg,p06,sunglass,regular,PXL_20260903_171722461.jpg,1c684000dc7f4a940ad2624071e9623a,g700,train,True,0.7759620547294617,0.11160815,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_008.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_008.jpg,p06,sunglass,regular,PXL_20260903_171722953.jpg,17530e0b404d246131294f4b9a979f3f,g700,train,True,0.7722251415252686,0.109673895,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_009.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_009.jpg,p06,sunglass,regular,PXL_20260903_171723404.jpg,ef524fe9ef3971a4cfb648d5afad75e0,g700,train,True,0.7492381930351257,0.10704155,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_010.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_010.jpg,p06,sunglass,regular,PXL_20260903_171725744.jpg,e59997c6b8c8b5fa674b9d804286b2be,g701,val,True,0.6579617857933044,0.08624226,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_011.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_011.jpg,p06,sunglass,regular,PXL_20260903_171726317.jpg,f9d4d995543399a0c61f69eb251a276c,g701,val,True,0.6224833726882935,0.089471504,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_012.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_012.jpg,p06,sunglass,regular,PXL_20260903_171726793.jpg,a5087a3b8dc630c2c251aa94e5b274ec,g701,val,True,0.6356267929077148,0.09575638,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_013.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_013.jpg,p06,sunglass,regular,PXL_20260903_171729180.jpg,7f050b22a4798007a6896a31033785f7,g701,val,True,0.7745347023010254,0.07979307,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_014.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_014.jpg,p06,sunglass,regular,PXL_20260903_171729639.jpg,b2b7a683b243cad5dfb3e2efa443b735,g701,val,True,0.8097946643829346,0.08592702,primary
/home/tahmid/processed_data/p06/p06_sunglass_regular_015.jpg,/home/tahmid/crops/p06/p06_sunglass_regular_015.jpg,p06,sunglass,regular,PXL_20260903_171730181.jpg,3746abae6cdac2a27cbb82d0ad142ac1,g701,val,True,0.785844087600708,0.08510436,primary
/home/tahmid/processed_data/p07/p07_cap_low_001.jpg,/home/tahmid/crops/p07/p07_cap_low_001.jpg,p07,cap,low,PXL_20260903_164524458.jpg,d2fb65449ecfeed5bfd9c549078c1622,g702,train,True,0.8312702775001526,0.07239201,primary
/home/tahmid/processed_data/p07/p07_cap_low_002.jpg,/home/tahmid/crops/p07/p07_cap_low_002.jpg,p07,cap,low,PXL_20260903_164524947.jpg,a1ed3cbf29cc36c64f5102dab8685acb,g702,train,True,0.7928839921951294,0.07361416,primary
/home/tahmid/processed_data/p07/p07_cap_low_003.jpg,/home/tahmid/crops/p07/p07_cap_low_003.jpg,p07,cap,low,PXL_20260903_164530188.jpg,c5bec9c66b0f9b98f73d35b89d27c1a8,g703,train,True,0.833365797996521,0.06704936,primary
/home/tahmid/processed_data/p07/p07_cap_low_004.jpg,/home/tahmid/crops/p07/p07_cap_low_004.jpg,p07,cap,low,PXL_20260903_164530955.jpg,51c4fba883c7ed74da3e59c377ded5f1,g703,train,True,0.8019818067550659,0.069791086,primary
/home/tahmid/processed_data/p07/p07_cap_low_005.jpg,/home/tahmid/crops/p07/p07_cap_low_005.jpg,p07,cap,low,PXL_20260903_164534468.jpg,fbb6cc533de80a0b621d425ef5ec9636,g703,train,True,0.8204049468040466,0.08057129,primary
/home/tahmid/processed_data/p07/p07_cap_low_006.jpg,/home/tahmid/crops/p07/p07_cap_low_006.jpg,p07,cap,low,PXL_20260903_164535011.jpg,f376cf9de3222c9b61459b1967523bbc,g703,train,True,0.8334580063819885,0.08184278,primary
/home/tahmid/processed_data/p07/p07_cap_low_007.jpg,/home/tahmid/crops/p07/p07_cap_low_007.jpg,p07,cap,low,PXL_20260903_164541653.jpg,71eb118cee69c99883ee3c9d2b062cc1,g704,test,True,0.7401930093765259,0.11475953,primary
/home/tahmid/processed_data/p07/p07_cap_low_008.jpg,/home/tahmid/crops/p07/p07_cap_low_008.jpg,p07,cap,low,PXL_20260903_164542158.jpg,71bca0ba58c9dd2744491541b3611203,g704,test,True,0.7336728572845459,0.1122111,primary
/home/tahmid/processed_data/p07/p07_cap_low_009.jpg,/home/tahmid/crops/p07/p07_cap_low_009.jpg,p07,cap,low,PXL_20260903_164545283.jpg,f6b7ac1dbf80d9b5d2e57b960013460f,g704,test,True,0.8336081504821777,0.12997417,primary
/home/tahmid/processed_data/p07/p07_cap_low_010.jpg,/home/tahmid/crops/p07/p07_cap_low_010.jpg,p07,cap,low,PXL_20260903_164545719.jpg,d231a44af6290d67c36da209ab358677,g704,test,True,0.8066423535346985,0.1340708,primary
/home/tahmid/processed_data/p07/p07_cap_regular_001.jpg,/home/tahmid/crops/p07/p07_cap_regular_001.jpg,p07,cap,regular,PXL_20260903_164459384.jpg,369b9e214a0cbab6fbdc9b60dbbab5f5,g705,val,True,0.7801123857498169,0.10252066,primary
/home/tahmid/processed_data/p07/p07_cap_regular_002.jpg,/home/tahmid/crops/p07/p07_cap_regular_002.jpg,p07,cap,regular,PXL_20260903_164500134.jpg,d79569d6ba2a60a4de85147137fe0d84,g705,val,True,0.7785475850105286,0.101392955,primary
/home/tahmid/processed_data/p07/p07_cap_regular_003.jpg,/home/tahmid/crops/p07/p07_cap_regular_003.jpg,p07,cap,regular,PXL_20260903_164503990.jpg,3f3dfd51c5c4b8f9402116dc257d5377,g705,val,True,0.7714465856552124,0.086521216,primary
/home/tahmid/processed_data/p07/p07_cap_regular_004.jpg,/home/tahmid/crops/p07/p07_cap_regular_004.jpg,p07,cap,regular,PXL_20260903_164504476.jpg,f17c6b2eca55f98344274c671345c3c1,g705,val,True,0.7809851765632629,0.0883538,primary
/home/tahmid/processed_data/p07/p07_cap_regular_005.jpg,/home/tahmid/crops/p07/p07_cap_regular_005.jpg,p07,cap,regular,PXL_20260903_164508134.jpg,148f4fa6385f08bbab7201a4b5ad746f,g706,train,True,0.7792433500289917,0.09237756,primary
/home/tahmid/processed_data/p07/p07_cap_regular_006.jpg,/home/tahmid/crops/p07/p07_cap_regular_006.jpg,p07,cap,regular,PXL_20260903_164508806.jpg,b0998b62c0039371e5550c4a2f4918a3,g706,train,True,0.7811254262924194,0.09158408,primary
/home/tahmid/processed_data/p07/p07_cap_regular_007.jpg,/home/tahmid/crops/p07/p07_cap_regular_007.jpg,p07,cap,regular,PXL_20260903_164512145.jpg,b0329fcad22ff807b031f8f723358d3f,g706,train,True,0.7177267670631409,0.09661667,primary
/home/tahmid/processed_data/p07/p07_cap_regular_008.jpg,/home/tahmid/crops/p07/p07_cap_regular_008.jpg,p07,cap,regular,PXL_20260903_164512867.jpg,37aaee6bea9a3b1afc34a4d014186291,g706,train,True,0.6786274313926697,0.09591969,primary
/home/tahmid/processed_data/p07/p07_cap_regular_009.jpg,/home/tahmid/crops/p07/p07_cap_regular_009.jpg,p07,cap,regular,PXL_20260903_164516052.jpg,b4e57df75787c219834640292755d7e2,g706,train,True,0.7782593965530396,0.110998854,primary
/home/tahmid/processed_data/p07/p07_cap_regular_010.jpg,/home/tahmid/crops/p07/p07_cap_regular_010.jpg,p07,cap,regular,PXL_20260903_164517514.jpg,70a77359c354016d4cc7649797db5b4c,g702,train,True,0.8095704317092896,0.11892256,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_001.jpg,/home/tahmid/crops/p07/p07_clearglass_low_001.jpg,p07,clearglass,low,PXL_20260903_164321470.jpg,d7cbf27914fff4ca6550540ed89e9d6f,g707,train,True,0.7680842876434326,0.079361916,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_002.jpg,/home/tahmid/crops/p07/p07_clearglass_low_002.jpg,p07,clearglass,low,PXL_20260903_164322034.jpg,a182ab1f567c5a9a85b5fc2259e4bbf0,g707,train,True,0.7481662631034851,0.079469316,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_003.jpg,/home/tahmid/crops/p07/p07_clearglass_low_003.jpg,p07,clearglass,low,PXL_20260903_164324803.jpg,9985dfb0dfad0e7c4c8b2dec79027248,g707,train,True,0.7997744679450989,0.08864365,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_004.jpg,/home/tahmid/crops/p07/p07_clearglass_low_004.jpg,p07,clearglass,low,PXL_20260903_164325200.jpg,67b3d5216c5ec19b41b0a20ac90c4c59,g707,train,True,0.8076469898223877,0.09007767,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_005.jpg,/home/tahmid/crops/p07/p07_clearglass_low_005.jpg,p07,clearglass,low,PXL_20260903_164328550.jpg,1bcb0a41e0c256a2d46915a1981cc68d,g707,train,True,0.6536993980407715,0.10375455,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_006.jpg,/home/tahmid/crops/p07/p07_clearglass_low_006.jpg,p07,clearglass,low,PXL_20260903_164329131.jpg,c11b8978844eaf0f9a529fc8b76243ba,g707,train,True,0.6652580499649048,0.101110324,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_007.jpg,/home/tahmid/crops/p07/p07_clearglass_low_007.jpg,p07,clearglass,low,PXL_20260903_164333778.jpg,9b62f891978cd24afa7bc33ad470b2e3,g708,test,True,0.6709328889846802,0.11281026,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_008.jpg,/home/tahmid/crops/p07/p07_clearglass_low_008.jpg,p07,clearglass,low,PXL_20260903_164334621.jpg,c42b1756edc1583162c99b09ffc78ac3,g708,test,True,0.6745597124099731,0.11206567,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_009.jpg,/home/tahmid/crops/p07/p07_clearglass_low_009.jpg,p07,clearglass,low,PXL_20260903_164338749.jpg,cef0ec8662e3bdb6a6cedfd71c2c68cf,g708,test,True,0.8488134741783142,0.15705928,primary
/home/tahmid/processed_data/p07/p07_clearglass_low_010.jpg,/home/tahmid/crops/p07/p07_clearglass_low_010.jpg,p07,clearglass,low,PXL_20260903_164339313.jpg,131b88b6183254781c212e8827c33829,g708,test,True,0.8528496026992798,0.15473337,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_001.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_001.jpg,p07,clearglass,regular,PXL_20260903_164347871.jpg,c79571cdb81fae645e75b4faf70942d3,g709,train,True,0.8016917109489441,0.09595899,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_002.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_002.jpg,p07,clearglass,regular,PXL_20260903_164348370.jpg,56c5074aaa8698e23dc0b362887d8195,g709,train,True,0.7702012658119202,0.09712107,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_003.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_003.jpg,p07,clearglass,regular,PXL_20260903_164359572.jpg,85d90d1cedfd32a6bef3209a2eb4e10b,g710,val,True,0.7971007823944092,0.088838555,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_004.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_004.jpg,p07,clearglass,regular,PXL_20260903_164400350.jpg,6db467e0855b65c591bdbc1e106d396c,g710,val,True,0.7514877319335938,0.09488352,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_005.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_005.jpg,p07,clearglass,regular,PXL_20260903_164404365.jpg,4e0de65af103d10911a241176b313cce,g710,val,True,0.8212364912033081,0.08161087,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_006.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_006.jpg,p07,clearglass,regular,PXL_20260903_164405451.jpg,80473fae8988561e0a94bccc70efb36a,g710,val,True,0.8335821628570557,0.083718725,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_007.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_007.jpg,p07,clearglass,regular,PXL_20260903_164411008.jpg,6fc25e1f8465ebd383d58e5310a1688b,g711,train,True,0.7618395090103149,0.11862457,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_008.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_008.jpg,p07,clearglass,regular,PXL_20260903_164411486.jpg,ab65399bff008ccf1cb6114fb2295296,g711,train,True,0.7635673880577087,0.11943154,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_009.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_009.jpg,p07,clearglass,regular,PXL_20260903_164415868.jpg,e2f99a00f2738c28ee10cba16e85b04a,g711,train,True,0.8247454166412354,0.13892476,primary
/home/tahmid/processed_data/p07/p07_clearglass_regular_010.jpg,/home/tahmid/crops/p07/p07_clearglass_regular_010.jpg,p07,clearglass,regular,PXL_20260903_164416669.jpg,a89a079f7ff47bac0574a656f0cb7604,g711,train,True,0.8382146954536438,0.15952656,primary
/home/tahmid/processed_data/p07/p07_mask_clearglass_low_001.jpg,/home/tahmid/crops/p07/p07_mask_clearglass_low_001.jpg,p07,mask_clearglass,low,PXL_20260903_163918480.jpg,006e341fec830115cd4390c39ac3642b,g712,val,True,0.713578999042511,0.089922674,primary
/home/tahmid/processed_data/p07/p07_mask_clearglass_low_002.jpg,/home/tahmid/crops/p07/p07_mask_clearglass_low_002.jpg,p07,mask_clearglass,low,PXL_20260903_163918937.jpg,981584d7b20cd8659b8eff84de051dec,g712,val,True,0.657609224319458,0.09299666,primary
/home/tahmid/processed_data/p07/p07_mask_clearglass_low_003.jpg,/home/tahmid/crops/p07/p07_mask_clearglass_low_003.jpg,p07,mask_clearglass,low,PXL_20260903_163922567.jpg,0081ab30b13f5da83848374597f11690,g712,val,True,0.6198484897613525,0.09742284,primary
/home/tahmid/processed_data/p07/p07_mask_clearglass_low_004.jpg,/home/tahmid/crops/p07/p07_mask_clearglass_low_004.jpg,p07,mask_clearglass,low,PXL_20260903_163923011.jpg,b6abaa82bcbf40484a22ed31aedfd334,g712,val,True,0.664612889289856,0.09904887,primary
/home/tahmid/processed_data/p07/p07_mask_clearglass_low_005.jpg,/home/tahmid/crops/p07/p07_mask_clearglass_low_005.jpg,p07,mask_clearglass,low,PXL_20260903_163927136.jpg,35c331c89830c1fb532949ba80dab9b8,g713,train,True,0.7250977158546448,0.096366376,primary
/home/tahmid/processed_data/p07/p07_mask_clearglass_low_006.jpg,/home/tahmid/crops/p07/p07_mask_clearglass_low_006.jpg,p07,mask_clearglass,low,PXL_20260903_163929310.jpg,da4d5dc9f9cf5d4ceaae9b51ffc40973,g713,train,True,0.6409197449684143,0.10334988,primary
/home/tahmid/processed_data/p07/p07_mask_clearglass_low_007.jpg,/home/tahmid/crops/p07/p07_mask_clearglass_low_007.jpg,p07,mask_clearglass,low,PXL_20260903_163937636.jpg,2317357bcbf2a470884220e6a22ee595,g714,train,True,0.6528316140174866,0.11061611,primary
/home/tahmid/processed_data/p07/p07_mask_clearglass_low_008.jpg,/home/tahmid/crops/p07/p07_mask_clearglass_low_008.jpg,p07,mask_clearglass,low,PXL_20260903_163938573.jpg,5b6d53f986072205d5673989a46e9613,g714,train,True,0.6235058903694153,0.109593935,primary
/home/tahmid/processed_data/p07/p07_mask_clearglass_low_009.jpg,/home/tahmid/crops/p07/p07_mask_clearglass_low_009.jpg,p07,mask_clearglass,low,PXL_20260903_163944627.jpg,ea7d11086a893a213efa8ff343759ff9,g714,train,True,0.701562762260437,0.20236577,primary
